id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,view drift,36,73,43,94,283,ship,baseline,monotonic-signal
g002,state pressure,84,45,5,23,333,ship,edge,drag-penalty
g003,layout risk,67,69,30,20,250,ship,recovery,confidence-floor
g004,interaction cost,106,48,23,38,396,ship,negative,lane-boundary
g005,view drift,85,75,42,51,348,ship,baseline,monotonic-signal
g006,state pressure,78,56,32,62,350,ship,edge,drag-penalty
g007,layout risk,78,49,28,29,285,ship,recovery,confidence-floor
g008,interaction cost,38,13,7,60,233,ship,negative,lane-boundary
g009,view drift,109,68,40,80,475,ship,baseline,monotonic-signal
g010,state pressure,60,63,16,52,315,ship,edge,drag-penalty
g011,layout risk,39,28,26,85,263,ship,recovery,confidence-floor
g012,interaction cost,76,48,12,20,292,ship,negative,lane-boundary
g013,view drift,98,60,36,35,352,ship,baseline,monotonic-signal
g014,state pressure,113,69,20,90,548,ship,edge,drag-penalty
g015,layout risk,36,76,13,36,230,ship,recovery,confidence-floor
g016,interaction cost,89,12,32,57,329,ship,negative,lane-boundary
g017,view drift,31,52,43,72,203,ship,baseline,monotonic-signal
g018,state pressure,93,40,8,41,385,ship,edge,drag-penalty
g019,layout risk,40,36,34,73,234,ship,recovery,confidence-floor
g020,interaction cost,61,37,28,93,350,ship,negative,lane-boundary
g021,view drift,31,40,5,22,167,watch,baseline,monotonic-signal
g022,state pressure,107,9,16,105,508,ship,edge,drag-penalty
g023,layout risk,105,31,23,37,374,ship,recovery,confidence-floor
g024,interaction cost,63,44,28,50,277,ship,negative,lane-boundary
g025,view drift,46,68,32,61,264,ship,baseline,monotonic-signal
g026,state pressure,41,68,15,28,217,ship,edge,drag-penalty
g027,layout risk,42,35,8,59,263,ship,recovery,confidence-floor
g028,interaction cost,46,56,27,79,298,ship,negative,lane-boundary
g029,view drift,51,69,17,51,290,ship,baseline,monotonic-signal
g030,state pressure,101,8,13,84,453,ship,edge,drag-penalty
g031,layout risk,42,50,34,105,318,ship,recovery,confidence-floor
g032,interaction cost,77,74,25,34,323,ship,negative,lane-boundary
